Egun_MeV,Edep_Kapton_foil0_MeV,Edep_Si_side0_MeV,Edep_Scintillator_MeV
0.5810493947563953,0.004345595852993643,0.0,0.0
2.384875570197269,0.0007796555552992857,0.11831510789892644,0.08774547841155494
0.13264248115514393,0.004502656780172876,0.12559326282217975,0.0
0.1536041108552282,0.002447568115051803,0.0,0.0
0.04659406239201404,0.006784183654401701,0.0,0.0
0.09225568341348109,0.0021806986016435137,0.08760233071277956,0.0
0.058058568996518956,0.006633347970848508,0.0,0.0
0.10089384507828061,0.002633748174547773,0.0,0.0
0.049893928962240396,0.02334446453368327,0.0,0.0
2.317906816352748,0.0013019855439744769,0.0,0.7971262420829063
0.7805181669371595,0.004628603456808417,0.018758680861219394,0.0
0.38492012986045204,0.0021473444236925912,0.0,0.0
0.12493486202484809,0.002762516177050667,0.12075373472950003,0.0
0.4771941666656053,0.0010467299388248153,0.0,0.0
0.06424621253832477,0.004616619853821478,0.0,0.0
0.16377072345920263,0.002080702563454641,0.0,0.0
0.356603199981041,0.0021002653358878185,0.0,0.0
0.16647585598400405,0.003063420146222158,0.08604827378538214,0.0
0.18324539935337292,0.047713117298096124,0.0,0.0
0.12401213975069383,0.0029010246244330178,0.0,0.0
0.8876710298182721,0.0016866334481299551,0.0,0.0
0.16280008059160633,0.0027267304577351737,0.0,0.0
1.2043396192437301,0.000876695417261196,0.0,0.0
2.5972916437131075,0.0012932811768823027,0.0,1.3126842850473732
1.390673005233312,0.0015925939099377094,0.0,1.3432679018254903
0.16343485547141323,0.0015685166093755624,0.0,0.0
1.4153633933179635,0.0020917999191464123,0.09937279603299695,1.0030924678743136
0.4363685986031793,0.003755577175445855,0.0,0.0
0.6881350385227148,0.061789929010230366,0.0,0.0
0.06378448173640401,0.0031314245926703133,0.0,0.0
0.7141413928798043,0.019431470085449126,0.0592262656546947,0.6298089955248166
1.3908276623156444,0.0021746609482729555,0.0,0.0
0.4305684283428186,0.010822330516550537,0.026311277849341133,0.0
0.1646800940021006,0.0024617619877926517,0.0,0.0
0.16049069555921694,0.013122828331184885,0.0,0.0
0.33449445031268377,0.012442353611613695,0.0,0.0
0.7923911362526963,0.0023066037661488865,0.0,0.0
0.24667317905358252,0.000714349340693536,0.0,0.0
1.3022563232629685,0.0012518466610298117,0.20433302407962736,0.014655605472611234
0.08186879635827801,0.01578032176197627,0.062285828590473914,0.0
0.8631532807373583,0.0008121035006808683,0.0,0.0
0.22208266393980652,0.0011892820404663194,0.0,0.0
0.05333367731652763,0.042704612168158705,0.0,0.0
0.416152427424069,0.0021873599785425836,0.0,0.0
0.06236101364455513,0.0058198582467267335,0.0,0.0
0.835671034487131,0.0007088957725857973,0.0,0.0
0.6092003946460701,0.0021116519127584647,0.0,0.0
0.044834976333319676,0.004478887413842033,0.0,0.0
0.969774643160844,0.0009444407773615619,0.0,0.0
0.22501150046575033,0.0032232858005127973,0.0,0.0
1.3572862376889636,0.0005210686057218393,0.0,0.6923364136492925
0.21041677460989677,0.011636658175805168,0.0,0.0
