Egun_MeV,Edep_Kapton_foil0_MeV,Edep_Si_side0_MeV,Edep_Scintillator_MeV
539.8775413300331,0.003879199808916364,0.0,5.437115809327348
411.96200973241196,0.0014379049366973992,0.0,0.0
483.6310476405794,0.0,0.0,0.0
782.1934734538203,0.0012837325794527287,0.0,0.0
121.63395236056168,0.008611096090534651,0.0,0.0
691.4855041277364,0.0013790306919836137,0.0,0.0
875.0603650741717,0.0,0.0,0.0
446.49224708968217,0.001220439385680782,0.0,4.603606340866033
215.7860854025447,0.0034989854683409065,0.0,7.676930973629304
810.8618475963585,0.000521275862410476,0.0,1.355935498608115
193.70257094182668,0.00425280230620353,0.12152779345311039,8.226556137437463
380.9345893851605,0.0016901113533256307,0.0,0.0
398.48905846505585,0.003120626137452772,0.0,0.0
378.87120339775674,0.0025669067710817795,0.0,0.0
989.6443180609962,0.0011590075013044288,0.0,0.0
337.79482367964454,0.002378766935216835,0.0,0.0
860.852589278254,0.0012955988135832247,0.0,0.0
777.9945172019816,0.0025721833265904734,0.05080886563575864,3.8462269507117806
453.17715804864645,0.0016552122521173531,0.0,0.0
699.1616156448879,0.0008336681596589429,0.0,0.0
73.89119511418784,0.008778895342439724,0.0,0.0
835.6330201017834,0.0,0.0,0.0
525.4395888672507,0.0016221530824543794,0.0,0.0
727.2874231393401,0.0014584588196640863,0.0,0.06123972047448988
145.9695859946227,0.004677369954326316,0.0,0.0
925.0829933564559,0.001372919699414986,0.0,3.7517529037940984
175.4794452093869,0.004565224122814549,0.0,7.818196410660972
161.79714370722766,0.005783260649187673,0.0,0.0
258.64933065062485,0.0,0.0,0.0
358.11985587240474,0.0015602448740534404,0.0,0.0
669.9234127905287,0.0014265767486732865,0.0,0.0
729.587012408437,0.0017113161221797937,0.0,0.0
88.06761682086452,0.009433344279047483,0.0,14.980749844740824
350.87916391069274,0.0027338419885637923,0.0,1.3045796327109784
198.35113280893842,0.002401040973714526,0.0,6.701427442215825
373.9589816584771,0.0,0.0,6.795581109309353
861.5161032751897,0.0017955689963328806,0.0,12.692988666963789
174.78776336907438,0.0044571398873789305,0.12230075939937364,8.241623903076325
927.496716431592,0.001500553229505859,0.0,0.0
958.6996491104209,0.0,0.0,0.0
513.1746337994025,0.0023169338627733967,0.0,0.0
615.3953785368537,0.0010869043241700487,0.0,0.0
748.5166109774007,0.001963021264035289,0.0,0.0
633.7973625536534,0.0011276099131363887,0.0,0.0
898.6294296441567,0.0,0.0,0.0
209.58998300028549,0.002035190103530085,0.0,0.0
429.9321276726949,0.0021086215950535127,0.0,3.754247522695207
225.4638334343892,0.0033704797153893003,0.0,0.0
668.0775620174693,0.050159422745414815,0.0,0.0
233.25402211733595,0.0,0.0,0.0
136.32147752397367,0.047742314357697935,0.0,0.0
997.9697301236566,0.0,0.0,0.0
876.4470547442144,0.0011986628375403453,0.0855587689096569,3.7945554301844266
62.6804616971448,0.008631463938177588,0.0,32.14633574231569
38.60642056634092,0.0622033696788767,0.0,35.64134246997241
310.671637645065,0.002154547528829777,0.0,0.0
348.35038500062507,0.001435101493566501,0.0,0.0
317.66963126758066,0.0021294468669845698,0.0,0.0
92.94137240615014,0.010726312823705597,0.0,0.0
507.4120929668696,0.001986578562247216,0.0,1.2270238538555702
644.3323054329773,0.001863611486294789,0.0,0.0
316.913219377776,0.0033602735058589047,0.0,1.8580911670963574
918.9019164038775,0.0010504916634898787,0.0,3.3202261476198927
240.14899920664806,0.0028595628036798787,0.0,0.0
673.8977101566627,0.0,0.0,0.0
38.83961309407336,0.017447065987921423,0.0,0.0
627.0374817318809,0.0,0.0,0.0
429.8220914633334,0.0012113479751551385,0.0,0.0
567.0046257919075,0.0,0.0,2.7365987612184384
204.39333066849198,0.0022025350963833616,0.0,0.0
250.63336513354818,0.0022485936072775448,0.0,0.0
216.17956424999778,0.0,0.0,0.0
997.3283202141251,0.0012724571145016263,0.0,3.284174087635986
492.5135132544233,0.0028206747781519717,0.0,4.544467588071258
887.695954400516,0.0007801870810032739,0.0,1.4991824166834766
478.73905436094776,0.0015981653261892155,0.0,0.0
402.9809371676494,0.0016038395654655088,0.0,4.82866389642368
594.2936493543968,0.07088484450692187,0.0,0.0
446.8517515402065,0.0014637068845148712,0.0,0.0
845.4083592742664,0.002370826853428038,0.052350257239186786,4.347149960691444
465.78618542181465,0.0,0.0,0.0
249.32652149421628,0.002883043040431008,0.0857267036168113,5.610020761837202
362.57123772897285,0.0,0.0,0.0
934.0631643199551,0.0007582011790039126,0.0,1.566791972541158
714.8227828908064,0.0006058776884057839,0.0,0.0
401.1630202487615,0.010873553278961055,0.0,0.0
361.37791228122364,0.0010902971069069063,0.0,0.0
948.1874723593878,0.0,0.0,0.0
299.36892511419535,0.0015763280372603683,0.0,0.03241767557223475
779.7988056424557,0.0018935054156388822,0.0,4.317592141368633
728.5467832192537,0.0014726498347797242,0.0,0.0
223.6091546757384,0.0024276367420179015,0.0,0.0
283.4019209775957,0.002261948722197219,0.0,0.0
717.2110368909194,0.0017295258555712289,0.0,0.0
896.7992895748795,0.0010409479417413411,0.0,3.292838797489208
182.2434853749887,0.0,0.0,0.19200001588140564
31.905107614057595,0.025540980108579133,0.0,0.0
129.7514803350663,0.00474635348929791,0.1458531765535812,9.987284217298667
885.5648401447958,0.002999836008334828,0.0,0.0
79.44050028402299,0.0,0.0,0.0
462.21633932550924,0.0019317389423561917,0.0,3.2219894621875835
258.60406906012787,0.0011534189916573771,0.0,0.0
752.7259885698952,0.001988068702537799,0.0,1.812687957160746
