Egun_MeV,Edep_Kapton_foil0_MeV,Edep_Si_side0_MeV,Edep_Scintillator_MeV
1.8593083697243669,0.01414888192173989,0.13473089381326234,0.0
8.605929125813327,0.001314466546145132,0.0,2.661838386136047
0.1504674648250108,0.0028446847975331056,0.0,0.0
1.8296453598648157,0.0028571194916131425,0.0,0.0
0.20407620756003636,0.0018755834326077195,0.2007987130023516,0.0
6.136922456604402,0.0026851794333912584,0.0,0.0
1.8105870828293698,0.0009307060482331011,0.037582183986315305,1.7694878643421144
8.781738299828785,0.0031661133659452675,0.0,0.0
0.7147933451183822,0.0011046300372894687,0.054257036909607925,0.6568867929248406
4.287485229653685,0.0005996056231156394,0.05004560074296598,1.5975794316192384
0.12483251453117444,0.027390528383399122,0.04160824431022956,0.0
3.417525525278844,0.005814030069308304,0.0,0.0
7.558323767456701,0.0014801847535628858,0.0,0.0
8.203525041725792,0.001525372361777539,0.0,1.9460049210254549
7.931322517447819,0.0013889170885215464,0.0,0.0
0.22327882851872935,0.001412082615650582,0.0,0.0
5.566951273533897,0.0008669471745654016,0.0,0.0
0.7836805078041721,0.0020721329992877307,0.0,0.0
0.4266072633390741,0.0,0.0,0.16801759524363663
8.725442594266744,0.0008316687794350317,0.0,1.1841870177282228
4.327510499153415,0.0035177215620881956,0.0,1.5542690051161607
0.28928537691544204,0.0017580919062879978,0.0,0.0
2.6128410264190793,0.0009097953203813272,0.06571665611192921,2.5443728160321983
2.934750990471077,0.000831568546430069,0.0,2.2888934450740255
0.31337871016522445,0.0020835972057241946,0.0,0.0
0.24303985497481567,0.0016552045052116585,0.15552372210213156,0.0706502388058375
0.43123487438129804,0.0025674024253916493,0.0,0.0
4.291471788334305,0.0012844624108055685,0.0,3.437709489050512
0.10651423949860579,0.011336217961868733,0.0,0.0
0.1555119035389478,0.002165841749497868,0.0,0.0
0.9846158825836281,0.0012358084376715836,0.0,0.0
7.519612576694263,0.0014230818082300257,0.0,0.0
1.689056757980819,0.0006939587606917671,0.0,0.0
9.312021178692964,0.0014960079323663926,0.0,0.0
9.974648005836489,0.0,0.0,0.0
0.8167524037633377,0.004531399010865156,0.0,0.0
5.625009932024998,0.003029737990312877,0.0,0.0
0.1709348216363915,0.0025912502889220194,0.0,0.0
0.1422781563991392,0.0016674781073569567,0.0,0.0
0.17851202593426105,0.00165071036497523,0.0,0.0
7.400555215510484,0.0,0.0,0.018227843625032977
1.074224019730177,0.0013168071983357397,0.0,0.0
